Model year,Make,Model,Vehicle class,Engine size (L),Cylinders,Transmission,Fuel type,City (L/100 km),Highway (L/100 km),Combined (L/100 km),Combined (mpg),CO2 emissions (g/km),CO2 rating,Smog rating
2021.0,Chevrolet,Trailblazer,Sport utility vehicle: Small,1.3,3.0,AV,X,8.0,7.2,7.6,37.0,179.0,7.0,7.0
2021.0,Chevrolet,Trailblazer AWD,Sport utility vehicle: Small,1.3,3.0,A9,X,8.9,7.8,8.4,34.0,196.0,6.0,7.0
2021.0,Chevrolet,Traverse,Sport utility vehicle: Standard,3.6,6.0,A9,X,13.0,8.8,11.1,25.0,261.0,4.0,6.0
2021.0,Chevrolet,Traverse AWD,Sport utility vehicle: Standard,3.6,6.0,A9,X,13.6,9.6,11.8,24.0,277.0,4.0,6.0
2021.0,Chevrolet,Trax,Sport utility vehicle: Small,1.4,4.0,AS6,X,9.1,7.6,8.4,34.0,196.0,6.0,5.0
2021.0,Chevrolet,Trax (SIDI),Sport utility vehicle: Small,1.4,4.0,AS6,X,9.7,7.3,8.6,33.0,203.0,6.0,7.0
2021.0,Chevrolet,Trax 4WD,Sport utility vehicle: Small,1.4,4.0,AS6,X,10.0,8.0,9.1,31.0,214.0,5.0,5.0
2021.0,Chevrolet,Trax 4WD (SIDI),Sport utility vehicle: Small,1.4,4.0,AS6,X,10.2,7.7,9.1,31.0,214.0,5.0,7.0
2021.0,Chrysler,300,Full-size,3.6,6.0,A8,X,12.4,7.8,10.3,27.0,242.0,5.0,3.0
2021.0,Chrysler,300,Full-size,5.7,8.0,A8,X,14.7,9.4,12.3,23.0,289.0,3.0,3.0
2021.0,Chrysler,300 AWD,Full-size,3.6,6.0,A8,X,12.8,8.7,11.0,26.0,258.0,4.0,3.0
2021.0,Chrysler,Grand Caravan,Minivan,3.6,6.0,A9,X,12.4,8.4,10.6,27.0,249.0,4.0,7.0
2021.0,Chrysler,Pacifica,Minivan,3.6,6.0,A9,X,12.4,8.4,10.6,27.0,249.0,4.0,7.0
2021.0,Chrysler,Pacifica AWD,Minivan,3.6,6.0,A9,X,14.1,9.4,12.0,24.0,279.0,4.0,7.0
2021.0,Dodge,Challenger,Mid-size,3.6,6.0,A8,X,12.4,7.8,10.3,27.0,242.0,5.0,3.0
2021.0,Dodge,Challenger (MDS),Mid-size,5.7,8.0,A8,X,14.7,9.4,12.3,23.0,289.0,3.0,3.0
2021.0,Dodge,Challenger,Mid-size,5.7,8.0,M6,Z,15.6,10.1,13.1,22.0,307.0,3.0,1.0
2021.0,Dodge,Challenger (MDS),Mid-size,6.4,8.0,A8,Z,15.9,9.6,13.1,22.0,306.0,3.0,1.0
2021.0,Dodge,Challenger,Mid-size,6.4,8.0,M6,Z,16.7,10.4,13.9,20.0,325.0,3.0,1.0
2021.0,Dodge,Challenger AWD,Mid-size,3.6,6.0,A8,X,12.8,8.7,11.0,26.0,258.0,4.0,3.0
2021.0,Dodge,Challenger Widebody (MDS),Mid-size,6.4,8.0,A8,Z,15.9,9.6,13.1,22.0,306.0,3.0,1.0
2021.0,Dodge,Challenger Widebody,Mid-size,6.4,8.0,M6,Z,16.7,10.4,13.9,20.0,325.0,3.0,1.0
2021.0,Dodge,Challenger SRT Hellcat,Mid-size,6.2,8.0,A8,Z,17.6,10.7,14.5,19.0,339.0,2.0,1.0
2021.0,Dodge,Challenger SRT Hellcat,Mid-size,6.2,8.0,M6,Z,18.1,11.4,15.1,19.0,352.0,2.0,1.0
2021.0,Dodge,Challenger SRT Hellcat Widebody,Mid-size,6.2,8.0,A8,Z,18.6,11.3,15.3,18.0,359.0,2.0,1.0
2021.0,Dodge,Challenger SRT Hellcat Widebody,Mid-size,6.2,8.0,M6,Z,18.1,11.4,15.1,19.0,352.0,2.0,1.0
2021.0,Dodge,Charger,Full-size,3.6,6.0,A8,X,12.4,7.8,10.3,27.0,242.0,5.0,3.0
2021.0,Dodge,Charger (MDS),Full-size,5.7,8.0,A8,X,14.7,9.4,12.3,23.0,289.0,3.0,3.0
2021.0,Dodge,Charger (MDS),Full-size,6.4,8.0,A8,Z,15.9,9.6,13.1,22.0,306.0,3.0,1.0
2021.0,Dodge,Charger AWD,Full-size,3.6,6.0,A8,X,12.8,8.7,11.0,26.0,258.0,4.0,3.0
2021.0,Dodge,Charger Widebody (MDS),Full-size,6.4,8.0,A8,Z,15.9,9.6,13.1,22.0,306.0,3.0,1.0
2021.0,Dodge,Charger SRT Hellcat Widebody,Full-size,6.2,8.0,A8,Z,19.0,11.5,15.6,18.0,368.0,2.0,1.0
2021.0,Dodge,Durango AWD,Sport utility vehicle: Standard,3.6,6.0,A8,X,12.7,9.6,11.3,25.0,265.0,4.0,7.0
2021.0,Dodge,Durango AWD,Sport utility vehicle: Standard,5.7,8.0,A8,X,16.7,10.9,14.1,20.0,331.0,3.0,5.0
2021.0,Dodge,Durango AWD SRT,Sport utility vehicle: Standard,6.4,8.0,A8,Z,18.3,12.2,15.6,18.0,363.0,2.0,1.0
2021.0,Dodge,Durango AWD SRT Hellcat,Sport utility vehicle: Standard,6.2,8.0,A8,Z,20.5,13.8,17.4,16.0,410.0,1.0,1.0
2021.0,FIAT,500X AWD,Sport utility vehicle: Small,1.3,4.0,A9,X,10.0,7.9,9.1,31.0,221.0,5.0,6.0
2021.0,Ford,Bronco 4WD,Sport utility vehicle: Small,2.3,4.0,AS10,X,11.7,10.7,11.2,25.0,264.0,4.0,5.0
2021.0,Ford,Bronco 4WD,Sport utility vehicle: Small,2.3,4.0,M7,X,11.6,10.9,11.3,25.0,265.0,4.0,5.0
2021.0,Ford,Bronco 4WD,Sport utility vehicle: Small,2.7,6.0,AS10,X,12.8,11.6,12.2,23.0,287.0,3.0,6.0
2021.0,Ford,Bronco Badlands 4WD,Sport utility vehicle: Small,2.3,4.0,AS10,X,13.5,13.7,13.6,21.0,318.0,3.0,5.0
2021.0,Ford,Bronco Badlands 4WD,Sport utility vehicle: Small,2.3,4.0,M7,X,14.7,13.3,14.1,20.0,330.0,3.0,5.0
2021.0,Ford,Bronco Badlands 4WD,Sport utility vehicle: Small,2.7,6.0,AS10,X,13.7,13.1,13.4,21.0,315.0,3.0,6.0
2021.0,Ford,Bronco Black Diamond 4WD,Sport utility vehicle: Small,2.3,4.0,AS10,X,13.1,13.1,13.1,22.0,308.0,3.0,5.0
2021.0,Ford,Bronco Black Diamond 4WD,Sport utility vehicle: Small,2.3,4.0,M7,X,13.8,12.4,13.2,21.0,310.0,3.0,5.0
2021.0,Ford,Bronco Sasquatch 4WD,Sport utility vehicle: Small,2.3,4.0,AS10,X,13.1,13.1,13.1,22.0,308.0,3.0,5.0
2021.0,Ford,Bronco Sasquatch 4WD,Sport utility vehicle: Small,2.7,6.0,AS10,X,14.0,13.9,13.9,20.0,327.0,3.0,6.0
2021.0,Ford,Bronco Sport 4WD,Sport utility vehicle: Small,1.5,3.0,A8,X,9.3,8.3,8.9,32.0,209.0,5.0,7.0
2021.0,Ford,Bronco Sport 4WD,Sport utility vehicle: Small,2.0,4.0,AS8,X,11.1,8.9,10.1,28.0,238.0,5.0,5.0
2021.0,Ford,EcoSport,Sport utility vehicle: Small,1.0,3.0,AS6,X,8.6,8.1,8.4,34.0,197.0,6.0,5.0
2021.0,Ford,EcoSport AWD,Sport utility vehicle: Small,2.0,4.0,AS6,X,10.2,8.0,9.2,31.0,217.0,5.0,5.0
2021.0,Ford,Edge,Sport utility vehicle: Small,2.0,4.0,A8,X,11.2,8.1,9.8,29.0,229.0,5.0,5.0
2021.0,Ford,Edge AWD,Sport utility vehicle: Small,2.0,4.0,A8,X,11.5,8.3,10.0,28.0,236.0,5.0,5.0
2021.0,Ford,Edge AWD,Sport utility vehicle: Small,2.0,4.0,AS8,X,11.5,8.3,10.1,28.0,237.0,5.0,5.0
2021.0,Ford,Edge AWD,Sport utility vehicle: Small,2.7,6.0,AS8,X,12.6,9.3,11.1,25.0,262.0,4.0,5.0
2021.0,Ford,Escape,Sport utility vehicle: Small,1.5,3.0,A8,X,8.5,6.8,7.8,36.0,182.0,6.0,7.0
2021.0,Ford,Escape AWD,Sport utility vehicle: Small,1.5,3.0,A8,X,9.0,7.6,8.4,34.0,198.0,6.0,7.0
2021.0,Ford,Escape AWD,Sport utility vehicle: Small,2.0,4.0,A8,X,10.4,7.5,9.1,31.0,213.0,5.0,5.0
2021.0,Ford,Escape Hybrid,Sport utility vehicle: Small,2.5,4.0,AV,X,5.4,6.3,5.8,49.0,136.0,8.0,7.0
2021.0,Ford,Escape Hybrid AWD,Sport utility vehicle: Small,2.5,4.0,AV,X,5.5,6.4,5.9,48.0,139.0,8.0,7.0
2021.0,Ford,Expedition 4X4,Sport utility vehicle: Standard,3.5,6.0,AS10,X,14.1,10.7,12.6,22.0,295.0,3.0,5.0
2021.0,Ford,Expedition MAX 4X4,Sport utility vehicle: Standard,3.5,6.0,AS10,X,14.7,11.2,13.1,22.0,308.0,3.0,5.0
2021.0,Ford,Explorer AWD,Sport utility vehicle: Standard,2.3,4.0,A10,X,11.7,8.6,10.3,27.0,242.0,5.0,5.0
2021.0,Ford,Explorer AWD,Sport utility vehicle: Standard,2.3,4.0,AS10,X,11.7,8.6,10.3,27.0,242.0,5.0,5.0
2021.0,Ford,Explorer AWD,Sport utility vehicle: Standard,3.0,6.0,AS10,X,13.4,9.8,11.8,24.0,277.0,4.0,5.0
2021.0,Ford,Explorer Timberline AWD,Sport utility vehicle: Standard,2.3,4.0,AS10,X,12.2,10.4,11.4,25.0,268.0,4.0,5.0
2021.0,Ford,Explorer Hybrid AWD,Sport utility vehicle: Standard,3.3,6.0,AS10,X,10.1,9.0,9.6,29.0,225.0,5.0,5.0
2021.0,Ford,F-150,Pickup truck: Standard,2.7,6.0,AS10,X,12.0,9.3,10.8,26.0,253.0,4.0,6.0
2021.0,Ford,F-150 FFV,Pickup truck: Standard,3.3,6.0,AS10,X,12.0,9.8,11.0,26.0,259.0,4.0,6.0
2021.0,Ford,F-150 FFV,Pickup truck: Standard,3.3,6.0,AS10,E,16.6,12.6,14.8,19.0,242.0,5.0,6.0
2021.0,Ford,F-150,Pickup truck: Standard,3.5,6.0,AS10,X,13.1,10.0,11.7,24.0,274.0,4.0,6.0
2021.0,Ford,F-150 FFV,Pickup truck: Standard,5.0,8.0,AS10,X,14.0,10.0,12.2,23.0,287.0,3.0,5.0
2021.0,Ford,F-150 FFV,Pickup truck: Standard,5.0,8.0,AS10,E,20.9,13.6,17.6,16.0,291.0,3.0,5.0
2021.0,Ford,F-150 FFV (Without Stop-Start),Pickup truck: Standard,5.0,8.0,AS10,X,14.5,10.3,12.6,22.0,296.0,3.0,5.0
2021.0,Ford,F-150 FFV (Without Stop-Start),Pickup truck: Standard,5.0,8.0,AS10,E,19.8,13.7,17.1,17.0,284.0,3.0,5.0
2021.0,Ford,F-150 4X4,Pickup truck: Standard,2.7,6.0,AS10,X,12.8,10.0,11.5,25.0,271.0,4.0,6.0
2021.0,Ford,F-150 4X4 (Without Stop-Start),Pickup truck: Standard,2.7,6.0,AS10,X,13.5,10.0,11.9,24.0,280.0,4.0,6.0
2021.0,Ford,F-150 4X4,Pickup truck: Standard,3.0,6.0,AS10,D,11.9,9.1,10.7,26.0,287.0,3.0,1.0
2021.0,Ford,F-150 FFV 4X4,Pickup truck: Standard,3.3,6.0,AS10,X,12.5,10.7,11.7,24.0,275.0,4.0,6.0
2021.0,Ford,F-150 FFV 4X4,Pickup truck: Standard,3.3,6.0,AS10,E,17.2,13.1,15.4,18.0,252.0,4.0,6.0
2021.0,Ford,F-150 4X4,Pickup truck: Standard,3.5,6.0,AS10,X,13.5,10.2,12.0,24.0,282.0,4.0,6.0
2021.0,Ford,F-150 FFV 4X4,Pickup truck: Standard,5.0,8.0,AS10,X,14.8,10.9,13.1,22.0,307.0,3.0,5.0
2021.0,Ford,F-150 FFV 4X4,Pickup truck: Standard,5.0,8.0,AS10,E,21.5,14.5,18.3,15.0,303.0,3.0,5.0
2021.0,Ford,F-150 FFV 4X4 (Without Stop-Start),Pickup truck: Standard,5.0,8.0,AS10,X,15.4,11.0,13.4,21.0,315.0,3.0,5.0
2021.0,Ford,F-150 FFV 4X4 (Without Stop-Start),Pickup truck: Standard,5.0,8.0,AS10,E,21.0,14.7,18.1,16.0,301.0,3.0,5.0
2021.0,Ford,F-150 Raptor 4X4,Pickup truck: Standard,3.5,6.0,AS10,X,15.8,13.2,14.6,19.0,344.0,2.0,6.0
2021.0,Ford,F-150 Raptor 4X4 (Without Stop-Start),Pickup truck: Standard,3.5,6.0,AS10,X,16.8,13.2,15.2,19.0,357.0,2.0,6.0
2021.0,Ford,F-150 Raptor 37 4X4,Pickup truck: Standard,3.5,6.0,AS10,X,16.0,14.4,15.3,18.0,359.0,2.0,6.0
2021.0,Ford,F-150 Raptor 37 4X4 (Without Stop-Start),Pickup truck: Standard,3.5,6.0,AS10,X,16.6,14.8,15.8,18.0,370.0,2.0,6.0
2021.0,Ford,F-150 Tremor 4X4,Pickup truck: Standard,3.5,6.0,AS10,X,14.3,11.8,13.2,21.0,310.0,3.0,6.0
2021.0,Ford,F-150 Tremor 4X4 (Without Stop-Start),Pickup truck: Standard,3.5,6.0,AS10,X,14.7,11.7,13.3,21.0,313.0,3.0,6.0
2021.0,Ford,F-150 Hybrid,Pickup truck: Standard,3.5,6.0,AS10,X,9.5,9.1,9.3,30.0,217.0,5.0,5.0
2021.0,Ford,F-150 Hybrid 4X4,Pickup truck: Standard,3.5,6.0,AS10,X,9.8,9.7,9.8,29.0,229.0,5.0,5.0
2021.0,Ford,GT,Two-seater,3.5,6.0,AM7,Z,19.8,12.8,16.6,17.0,393.0,1.0,3.0
2021.0,Ford,Mustang,Subcompact,2.3,4.0,A10,X,11.0,7.5,9.4,30.0,221.0,5.0,5.0
2021.0,Ford,Mustang,Subcompact,2.3,4.0,AS10,X,11.0,7.5,9.4,30.0,222.0,5.0,5.0
2021.0,Ford,Mustang (High Performance),Subcompact,2.3,4.0,AS10,X,11.7,8.6,10.3,27.0,242.0,5.0,5.0
2021.0,Ford,Mustang,Subcompact,2.3,4.0,M6,X,11.4,8.1,9.9,29.0,233.0,5.0,5.0
2021.0,Ford,Mustang (High Performance),Subcompact,2.3,4.0,M6,X,11.9,8.7,10.5,27.0,246.0,4.0,5.0
2021.0,Ford,Mustang,Subcompact,5.0,8.0,AS10,X,15.3,9.8,12.8,22.0,300.0,3.0,3.0
2021.0,Ford,Mustang,Subcompact,5.0,8.0,M6,X,16.2,10.0,13.4,21.0,314.0,3.0,3.0
2021.0,Ford,Mustang Convertible,Subcompact,2.3,4.0,A10,X,12.0,8.5,10.4,27.0,244.0,5.0,5.0
2021.0,Ford,Mustang Convertible,Subcompact,2.3,4.0,AS10,X,11.9,8.4,10.3,27.0,241.0,5.0,5.0
2021.0,Ford,Mustang Convertible (High Performance),Subcompact,2.3,4.0,AS10,X,12.1,8.9,10.7,26.0,251.0,4.0,5.0
2021.0,Ford,Mustang Convertible,Subcompact,2.3,4.0,M6,X,11.8,8.6,10.4,27.0,244.0,5.0,5.0
2021.0,Ford,Mustang Convertible (High Performance),Subcompact,2.3,4.0,M6,X,12.4,9.3,11.0,26.0,258.0,4.0,5.0
2021.0,Ford,Mustang Convertible,Subcompact,5.0,8.0,AS10,X,15.8,10.4,13.3,21.0,312.0,3.0,3.0
2021.0,Ford,Mustang Mach 1,Subcompact,5.0,8.0,AS10,X,15.3,10.1,12.9,22.0,303.0,3.0,3.0
2021.0,Ford,Mustang Mach 1,Subcompact,5.0,8.0,M6,X,16.6,10.5,13.9,20.0,325.0,3.0,3.0
2021.0,Ford,Ranger 4WD,Pickup truck: Standard,2.3,4.0,AS10,X,11.8,9.8,10.9,26.0,256.0,4.0,5.0
2021.0,Ford,Ranger 4WD Tremor,Pickup truck: Standard,2.3,4.0,AS10,X,12.1,12.3,12.2,23.0,287.0,3.0,3.0
2021.0,Ford,Shelby GT500 Mustang,Subcompact,5.2,8.0,AM7,Z,19.9,12.8,16.7,17.0,393.0,1.0,3.0
2021.0,Ford,T-150 Wagon FFV,Van: Passenger,3.5,6.0,AS10,X,16.2,12.4,14.5,19.0,341.0,2.0,1.0
2021.0,Ford,T-150 Wagon FFV 4WD,Van: Passenger,3.5,6.0,AS10,X,16.8,13.0,15.1,19.0,354.0,2.0,1.0
2021.0,Ford,Transit Connect Van,Special purpose vehicle,2.0,4.0,AS8,X,9.8,8.8,9.3,30.0,217.0,5.0,6.0
2021.0,Ford,Transit Connect Van FFV,Special purpose vehicle,2.0,4.0,AS8,X,9.8,8.8,9.3,30.0,217.0,5.0,5.0
2021.0,Ford,Transit Connect Van FFV,Special purpose vehicle,2.0,4.0,AS8,E,13.3,11.8,12.6,22.0,209.0,5.0,5.0
2021.0,Ford,Transit Connect Van,Special purpose vehicle,2.5,4.0,AS6,X,12.0,8.8,10.6,27.0,247.0,4.0,5.0
2021.0,Ford,Transit Connect Wagon LWB,Special purpose vehicle,2.0,4.0,AS8,X,9.9,8.2,9.2,31.0,214.0,5.0,6.0
2021.0,Ford,Transit Connect Wagon LWB FFV,Special purpose vehicle,2.0,4.0,AS8,X,9.9,8.2,9.2,31.0,214.0,5.0,5.0
2021.0,Ford,Transit Connect Wagon LWB FFV,Special purpose vehicle,2.0,4.0,AS8,E,13.7,11.1,12.5,23.0,208.0,6.0,5.0
2021.0,Ford,Transit Connect Wagon LWB,Special purpose vehicle,2.5,4.0,AS6,X,12.1,9.0,10.7,26.0,251.0,4.0,5.0
2021.0,Genesis,G70,Compact,2.0,4.0,M6,Z,12.8,8.5,10.9,26.0,255.0,4.0,3.0
2021.0,Genesis,G70 AWD,Compact,2.0,4.0,AS8,Z,11.4,8.5,10.1,28.0,236.0,5.0,3.0
2021.0,Genesis,G70 AWD,Compact,3.3,6.0,AS8,Z,14.1,9.5,12.0,24.0,284.0,3.0,3.0
2021.0,Genesis,G80 AWD,Full-size,2.5,4.0,AS8,Z,10.8,7.9,9.5,30.0,225.0,5.0,5.0
2021.0,Genesis,G80 AWD,Full-size,3.5,6.0,AS8,Z,12.9,9.0,11.2,25.0,262.0,4.0,5.0
2021.0,Genesis,G90 AWD,Full-size,5.0,8.0,AS8,Z,15.0,10.1,12.8,22.0,303.0,3.0,5.0
2021.0,Genesis,GV80 AWD,Sport utility vehicle: Standard,2.5,4.0,AS8,Z,11.3,9.5,10.5,27.0,248.0,4.0,5.0
2021.0,Genesis,GV80 AWD,Sport utility vehicle: Standard,3.5,6.0,AS8,Z,12.9,10.4,11.8,24.0,279.0,4.0,5.0
2021.0,GMC,Acadia,Sport utility vehicle: Standard,2.0,4.0,A9,X,10.6,8.0,9.4,30.0,221.0,5.0,7.0
2021.0,GMC,Acadia,Sport utility vehicle: Standard,2.5,4.0,A9,X,11.3,8.9,10.2,28.0,238.0,5.0,5.0
2021.0,GMC,Acadia,Sport utility vehicle: Standard,3.6,6.0,A9,X,12.2,8.8,10.7,26.0,250.0,4.0,6.0
2021.0,GMC,Acadia AWD,Sport utility vehicle: Standard,2.0,4.0,A9,X,10.6,8.7,9.7,29.0,227.0,5.0,7.0
2021.0,GMC,Acadia AWD,Sport utility vehicle: Standard,3.6,6.0,A9,X,12.5,9.0,10.9,26.0,256.0,4.0,6.0
2021.0,GMC,Canyon,Pickup truck: Small,2.5,4.0,A6,X,12.2,9.4,10.9,26.0,257.0,4.0,6.0
2021.0,GMC,Canyon,Pickup truck: Small,2.8,4.0,A6,D,11.8,7.9,10.1,28.0,294.0,3.0,3.0
2021.0,GMC,Canyon,Pickup truck: Small,3.6,6.0,A8,X,12.9,9.3,11.3,25.0,263.0,4.0,6.0
2021.0,GMC,Canyon 4WD,Pickup truck: Small,2.5,4.0,A6,X,12.7,9.9,11.4,25.0,268.0,4.0,6.0
2021.0,GMC,Canyon 4WD,Pickup truck: Small,2.8,4.0,A6,D,12.2,8.4,10.5,27.0,294.0,3.0,3.0
2021.0,GMC,Canyon 4WD,Pickup truck: Small,3.6,6.0,A8,X,14.9,10.9,13.1,22.0,306.0,3.0,6.0
2021.0,GMC,Sierra,Pickup truck: Standard,2.7,4.0,A8,X,11.9,10.3,11.2,25.0,263.0,4.0,6.0
2021.0,GMC,Sierra WT,Pickup truck: Standard,2.7,4.0,A8,X,11.9,10.3,11.2,25.0,263.0,4.0,6.0
2021.0,GMC,Sierra,Pickup truck: Standard,3.0,6.0,A10,D,10.2,7.8,9.1,31.0,245.0,5.0,3.0
2021.0,GMC,Sierra,Pickup truck: Standard,4.3,6.0,A6,X,15.1,11.5,13.5,21.0,318.0,3.0,6.0
2021.0,GMC,Sierra,Pickup truck: Standard,5.3,8.0,A6,X,15.8,11.4,13.8,20.0,325.0,3.0,5.0
2021.0,GMC,Sierra (Without AFM),Pickup truck: Standard,5.3,8.0,A6,X,16.7,11.4,14.3,20.0,336.0,2.0,5.0
2021.0,GMC,Sierra FFV,Pickup truck: Standard,5.3,8.0,A6,X,16.2,12.3,14.5,19.0,340.0,2.0,3.0
2021.0,GMC,Sierra FFV,Pickup truck: Standard,5.3,8.0,A6,E,21.5,16.0,19.0,15.0,315.0,3.0,3.0
2021.0,GMC,Sierra,Pickup truck: Standard,5.3,8.0,A8,X,14.0,10.1,12.3,23.0,288.0,3.0,5.0
2021.0,GMC,Sierra (Without DFM),Pickup truck: Standard,5.3,8.0,A8,X,16.0,10.9,13.7,21.0,321.0,3.0,5.0
2021.0,GMC,Sierra 4WD,Pickup truck: Standard,2.7,4.0,A8,X,13.0,11.4,12.3,23.0,288.0,3.0,6.0
2021.0,GMC,Sierra 4WD WT,Pickup truck: Standard,2.7,4.0,A8,X,13.3,11.8,12.6,22.0,295.0,3.0,6.0
2021.0,GMC,Sierra 4WD,Pickup truck: Standard,3.0,6.0,A10,D,10.6,9.2,10.0,28.0,268.0,4.0,3.0
2021.0,GMC,Sierra 4WD AT4,Pickup truck: Standard,3.0,6.0,A10,D,10.6,9.2,10.0,28.0,268.0,4.0,3.0
2021.0,GMC,Sierra 4WD,Pickup truck: Standard,4.3,6.0,A6,X,15.8,11.9,14.0,20.0,329.0,3.0,6.0
2021.0,GMC,Sierra 4WD,Pickup truck: Standard,5.3,8.0,A6,X,16.0,11.8,14.1,20.0,331.0,3.0,5.0
2021.0,GMC,Sierra 4WD (Without AFM),Pickup truck: Standard,5.3,8.0,A6,X,17.3,11.8,14.8,19.0,348.0,2.0,5.0
2021.0,GMC,Sierra 4WD FFV,Pickup truck: Standard,5.3,8.0,A6,X,16.5,12.8,14.8,19.0,347.0,2.0,3.0
2021.0,GMC,Sierra 4WD AT4,Pickup truck: Standard,5.3,8.0,A6,X,16.7,13.1,15.1,19.0,355.0,2.0,5.0
2021.0,GMC,Sierra 4WD,Pickup truck: Standard,5.3,8.0,A8,X,15.2,11.1,13.3,21.0,313.0,3.0,5.0
2021.0,GMC,Sierra 4WD (Without DFM),Pickup truck: Standard,5.3,8.0,A8,X,17.4,11.7,14.8,19.0,349.0,2.0,5.0
2021.0,GMC,Sierra 4WD AT4,Pickup truck: Standard,5.3,8.0,A8,X,15.2,11.1,13.3,21.0,312.0,3.0,5.0
2021.0,GMC,Sierra 4WD AT4 (Without DFM),Pickup truck: Standard,5.3,8.0,A8,X,17.4,11.7,14.8,19.0,348.0,2.0,5.0
2021.0,GMC,Sierra 4WD,Pickup truck: Standard,5.3,8.0,A10,X,14.3,10.7,12.7,22.0,298.0,3.0,5.0
2021.0,GMC,Sierra 4WD (Without Stop-Start),Pickup truck: Standard,5.3,8.0,A10,X,15.3,11.0,13.3,21.0,313.0,3.0,5.0
2021.0,GMC,Sierra 4WD AT4,Pickup truck: Standard,5.3,8.0,A10,X,14.7,11.2,13.1,22.0,307.0,3.0,5.0
2021.0,GMC,Sierra 4WD AT4 (Without Stop-Start),Pickup truck: Standard,5.3,8.0,A10,X,15.6,11.4,13.7,21.0,321.0,3.0,5.0
2021.0,GMC,Sierra 4WD,Pickup truck: Standard,6.2,8.0,A10,Z,15.1,11.5,13.5,21.0,316.0,3.0,3.0
2021.0,GMC,Sierra 4WD (Without Stop-Start),Pickup truck: Standard,6.2,8.0,A10,Z,16.2,12.0,14.3,20.0,335.0,3.0,3.0
2021.0,GMC,Sierra 4WD AT4,Pickup truck: Standard,6.2,8.0,A10,Z,15.7,12.4,14.2,20.0,332.0,3.0,3.0
2021.0,GMC,Sierra 4WD AT4 (Without Stop-Start),Pickup truck: Standard,6.2,8.0,A10,Z,16.8,12.7,15.0,19.0,352.0,2.0,3.0
2021.0,GMC,Terrain,Sport utility vehicle: Small,1.5,4.0,A9,X,9.2,7.8,8.6,33.0,201.0,6.0,7.0
2021.0,GMC,Terrain AWD,Sport utility vehicle: Small,1.5,4.0,A9,X,9.6,8.3,9.0,31.0,211.0,5.0,7.0
2021.0,GMC,Yukon,Sport utility vehicle: Standard,3.0,6.0,A10,D,11.3,8.6,10.1,28.0,272.0,4.0,3.0
2021.0,GMC,Yukon,Sport utility vehicle: Standard,5.3,8.0,A10,X,14.3,11.8,13.2,21.0,309.0,3.0,5.0
2021.0,GMC,Yukon (Without Stop-Start),Sport utility vehicle: Standard,5.3,8.0,A10,X,15.3,12.0,13.8,20.0,325.0,3.0,5.0
2021.0,GMC,Yukon 4WD,Sport utility vehicle: Standard,3.0,6.0,A10,D,12.0,8.9,10.6,27.0,277.0,4.0,3.0
2021.0,GMC,Yukon 4WD,Sport utility vehicle: Standard,5.3,8.0,A10,X,14.8,11.8,13.5,21.0,317.0,3.0,5.0
2021.0,GMC,Yukon 4WD (Without Stop-Start),Sport utility vehicle: Standard,5.3,8.0,A10,X,15.5,12.0,13.9,20.0,327.0,3.0,5.0
2021.0,GMC,Yukon 4WD,Sport utility vehicle: Standard,6.2,8.0,A10,Z,16.8,12.4,14.8,19.0,347.0,2.0,3.0
2021.0,GMC,Yukon 4WD (Without Stop-Start),Sport utility vehicle: Standard,6.2,8.0,A10,Z,17.5,12.6,15.3,18.0,357.0,2.0,3.0
2021.0,GMC,Yukon XL,Sport utility vehicle: Standard,3.0,6.0,A10,D,11.3,8.6,10.1,28.0,272.0,4.0,3.0
2021.0,GMC,Yukon XL,Sport utility vehicle: Standard,5.3,8.0,A10,X,14.3,11.8,13.2,21.0,309.0,3.0,5.0
2021.0,GMC,Yukon XL (Without Stop-Start),Sport utility vehicle: Standard,5.3,8.0,A10,X,15.3,12.0,13.8,20.0,325.0,3.0,5.0
2021.0,GMC,Yukon XL 4WD,Sport utility vehicle: Standard,3.0,6.0,A10,D,12.0,8.9,10.6,27.0,277.0,4.0,3.0
2021.0,GMC,Yukon XL 4WD,Sport utility vehicle: Standard,5.3,8.0,A10,X,15.3,12.4,14.0,20.0,328.0,3.0,5.0
2021.0,GMC,Yukon XL 4WD (Without Stop-Start),Sport utility vehicle: Standard,5.3,8.0,A10,X,16.0,12.6,14.5,19.0,341.0,2.0,5.0
2021.0,GMC,Yukon XL 4WD,Sport utility vehicle: Standard,6.2,8.0,A10,Z,16.8,12.4,14.8,19.0,347.0,2.0,3.0
2021.0,GMC,Yukon XL 4WD (Without Stop-Start),Sport utility vehicle: Standard,6.2,8.0,A10,Z,17.5,12.6,15.3,18.0,357.0,2.0,3.0
2021.0,Honda,Accord,Full-size,1.5,4.0,AV,X,7.8,6.5,7.2,39.0,168.0,7.0,7.0
2021.0,Honda,Accord Sport/Touring,Full-size,1.5,4.0,AV7,X,8.1,6.8,7.5,38.0,176.0,7.0,7.0
2021.0,Honda,Accord Sport/Touring,Full-size,2.0,4.0,AS10,X,10.4,7.4,9.1,31.0,211.0,5.0,7.0
2021.0,Honda,Civic Hatchback,Full-size,1.5,4.0,M6,X,8.1,6.4,7.3,39.0,171.0,7.0,3.0
